"Incident ID",Year,Month,Day,"Country Code",Country,Region,District,City,UN,INGO,ICRC,"NRCS and IFRC",NNGO,Other,"Nationals killed","Nationals wounded","Nationals kidnapped","Total nationals","Internationals killed","Internationals wounded","Internationals kidnapped","Total internationals","Total killed","Total wounded","Total kidnapped","Total affected","Gender Male","Gender Female","Gender Unknown","Means of attack","Attack context",Location,Latitude,Longitude,"Actor type","Actor name",Details,Verified,Source
2075,2016,1,17,SS,"South Sudan",Jonglei,Uror,"Padlek, Karisa",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,"Public location",7.181962,32.356095,"Non-state armed group: National","Sudan People's Liberation Army (SPLA)","A number of civilians were attacked by SPLA soldiers that had deserted. Four were killed in the violence, including a locally contracted guard for an INGO.",Yes,"Official Report"
2047,2016,1,19,AF,Afghanistan,Kabul,Kabul,Kabul,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack",Home,34.555349,69.207486,Unknown,Unknown,"A national UN staff member was shot and killed in his home in Kabul.",Yes,"Official Report"
2048,2016,1,21,SO,Somalia,Banadir,Banadir,Mogadishu,1,1,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,2,0,0,"Complex attack",Raid,"Public location",3.11718,45.356821,"Non-state armed group: Regional","Al Shabaab","In a complex attack by Al-Shabab, a car packed with explosives rammed into the Beach View Hotel on Lido beach in Mogadishu, reportedly killing up to 20 people (not counted here). A national staff member for the UN was among those killed when the restaurants along Lido beach were attacked. A national INGO staff member was also wounded in the attack.",Yes,"Official Report"
2060,2016,1,21,YE,Yemen,Sa'dah,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,Road,16.847653,43.943679,"Foreign or coalition forces",Unknown,"An INGO ambulance driver was killed during airstrikes when his ambulance was hit.",Yes,"Official Report"
2263,2016,1,25,SY,"Syrian Arab Republic",Idlib,Harem,"Kafr Takharim",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Roadside IED",Ambush,Road,36.116389,36.514722,"Non-state armed group: Unknown","Not applicable","One national staff member travelling from a warehouse in Kafr Takharim to the office hit an IED which detonated. The driver only received minor injuries, but the aid worker was brought in critical condition to Kafr Takharim hospital, where he died as a result of his injuries.",Yes,"Focal Point"
2050,2016,1,27,AF,Afghanistan,Helmand,"Nahri Sarraj","Greshk (near)",4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,4,0,0,Kidnapping,Unknown,Unknown,31.829949,31.829949,"Non-state armed group: National",Unknown,"A UN implementing partner was attacked by anti-government elements in Nahr Sarraj district near Greshk town. Four team members were killed and one was kidnapped and later released with the aid of the local community leaders.",Yes,"Official Report"
2074,2016,1,29,SS,"South Sudan","Eastern Equatoria",Kapoeta,"Kapoeta (North)",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Unknown,Unknown,5.179103,33.975002,Unknown,Unknown,"An INGO national male staff member was shot and injured in the Kapoeta North area. Reportedly, a cattle raid may have been occurring in the area at the time.",Pending,Archived
2056,2016,1,31,SS,"South Sudan","Western Bahr el Ghazal",Wau,Wau,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Shooting,Ambush,Road,8.341953,27.949219,Unknown,Unknown,"Two UN contracted drivers were injured in a shooting when perpetrators ambushed the convoy and fired at the truck. The gunmen fled after robbing the driver. Both the driver and his assistant received medical care.",Yes,"Official Report"
2073,2016,1,31,SS,"South Sudan","Western Bahr el Ghazal",Wau,"Wau (near)",2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Shooting,Ambush,Road,7.682923,28.080368,Unknown,Unknown,"A UN driver and his assistant were injured when they were shot at as part of a larger convoy. The armed men shot at them after trying to extort money from the driver.",Yes,"Official Report"
2070,2016,2,,CD,"DR Congo","South Kivu",Fizi,"Fizi (near)",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,-4.297905,28.956099,"Non-state armed group: Unknown","Not applicable","Armed assailants fired upon an INGO vehicle, injuring the driver who had to be take to Fizi hospital.",Yes,"Official Report"
2061,2016,2,7,SS,"South Sudan","Upper Nile",Ulang,"Between Ying and Rirnyang",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,8.804,32.6906,Unknown,Unknown,"A health worker for an INGO was shot and killed while traveling between Ying and Rirnyang in Ulang County.",Yes,"Official Report"
2069,2016,2,15,SY,"Syrian Arab Republic",Idlib,,,0,0,0,0,9,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,9,"Aerial bombardment",Combat/Crossfire,"Project site",35.647987,36.679543,"Foreign or coalition forces","Russian Syrian Military Coalition","Nine INGO supported staff members have been killed in a series of bombings on the hospital where they worked. Ten other staff members were wounded (not yet counted). The hospital was hit four times in the attack.",Yes,"Official Report"
2068,2016,2,16,AF,Afghanistan,Ghazni,,,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,5,Kidnapping,Ambush,Road,33.498229,67.761598,Unknown,Unknown,"Five ICRC staff members were abducted while on their way to carry out an assessment, with the aim to assist communities in the Waghaz district of Ghazni. They were later all released on 19th February.",Yes,"Official Report"
2064,2016,2,17,CD,"DR Congo","North Kivu",Goma,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,"Individual attack",Home,-1.658501,29.220455,Unknown,Unknown,"An armed individual broke into the house of an national INGO worker and shot him. He also stole the victim's vehicle and valuables. The INGO aid worker died as a result of the attack.",Yes,"Official Report"
2077,2016,2,17,SS,"South Sudan","Upper Nile",Malakal,"POC Camp",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Bodily assault","Mob violence","Public location",9.569346,31.674335,Unaffiliated,"Not applicable","One INGO security guard was assaulted and killed in the fighting that erupted between Dinka, Shilluk and Nuer communities in the Malakal Protection of Civilians site.",Yes,"Official Report"
2065,2016,2,18,SS,"South Sudan","Upper Nile",Malakal,"POC Camp",0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,Shooting,Raid,"Project site",9.527988,31.668235,Unaffiliated,"Not applicable","Two national INGO staff members were killed at their project site as a result of ethnic violence that broke out in the Malakal Protection of Civilian site. About 18 people were killed, inclusive of the two aid workers.",Yes,"Official Report"
2076,2016,2,22,AO,Angola,Luanda,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Shooting,"Individual attack",Road,-8.842144,13.243225,Unknown,Unknown,"A UN international staff member was shot in the leg travelling via motorcycle from the airport. He was shot by two armed robbers while they were stealing his bag.",Yes,"Official Report"
2204,2016,2,24,SO,Somalia,Nugal,Garoowe,Garoowe,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"Bodily assault","Individual attack","Public location",48.48188,8.40635,Unknown,Unknown,"One female INGO national staff member was stabbed at the front gate of her home. The robbers took her mobile phone and then fled. She was treated at the hospital.",Yes,"Official Report"
2292,2016,2,24,AF,Afghanistan,Zabul,Shinkay,"Loy Shor",2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Shooting,Ambush,Road,34.513282,69.181348,"Non-state armed group: National",Unknown,"Two contracted partners of a UN agency were wounded when anti-government elements (AGE) shot at their vehicle in Loy Shor after trying to stop it from returning to the agency's office. The driver was able to avoid stopping but he and the passenger were both wounded when the opened fire. They were able to make it to an Afghanistan National Army checkpoint and were transported to the hospital for treatment. Both survived the attack.",Yes,"Focal Point"
2067,2016,2,26,SS,"South Sudan",Unity,Rubkona,"25 km north of UNMISS Bentiu Camp",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,9.243601,29.796982,"Non-state armed group: Unknown","Not applicable","A convoy of UN trucks was travelling north of Bentiu Camp after delivering goods and were attacked by armed assailants. One of trucks was fired upon when trying to escape and the assistant driver was killed as a result.",Yes,"Official Report"
2291,2016,2,27,AF,Afghanistan,Lowgar,"Pul-e Alam","Pul-e Alam",7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,7,0,0,Kidnapping,Raid,"Project site",33.8,69.083333,"Non-state armed group: Unknown","Not applicable","Seven contracted staff from a UN partner agency were abducted in Altamur, Logar province from their work site. All of them were released within a few days after facilitated negotiations by the local shura.",Yes,"Focal Point"
2225,2016,2,28,SO,Somalia,Bay,Baydhaba,Baydhaba,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,"Roadside IED",Unknown,Unknown,3.11718,43.6469,Unknown,Unknown,"Two aid workers for a local NGO were killed in IED blasts in Baidoa.",Yes,"Official Report"
2260,2016,3,1,SS,"South Sudan",Jonglei,Akobo,Akobo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault","Individual attack","Public location",7.780485,33.00291,Unaffiliated,"Not applicable","One national INGO staff member was physically assaulted by an unknown number of boys who beat him and another family member (not counted here) with sticks. The family member died a few days later and the staff member was admitted to the hospital for chest pain. The incident was reported to be a result of a personal dispute.",Yes,"Focal Point"
2066,2016,3,1,SS,"South Sudan","Northern Bahr el Ghazal","Aweil West",Aweil,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,"Bodily assault","Individual attack",Office/compound,8.767087,27.399837,"Staff member","Not applicable","An INGO international staff member was assaulted by a national colleague with a metal object. The staff member's wounds required medical attention at the UN military hospital.",Yes,"Official Report"
2071,2016,3,2,CD,"DR Congo",Maniema,Kasongo,Kasongo,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,-4.423845,26.670074,Unknown,Unknown,"Three national INGO aid workers were kidnapped from an INGO convoy traveling from Kasungho on March 2nd. They were released on March 8th, according to a UN official.",Yes,"Official Report"
2293,2016,3,8,AF,Afghanistan,Kandahar,Zhari,"Kariz-e Salim",7,0,0,0,0,0,2,5,0,7,0,0,0,0,2,5,0,7,7,0,0,Shooting,Ambush,Unknown,32.208889,63.071667,"Non-state armed group: Unknown","Not applicable","Two UN contracted teams from the same partner group were ambushed by anti-government militants and attacked with small arms fire in Kariz-e Salim. Two of the male national staff members were killed and five were injured in the attack. The injured staff were treated for the wounds at a clinic in Kandahar.",Yes,"Focal Point"
2078,2016,3,10,SS,"South Sudan",Jonglei,Akobo,Akobo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack","Public location",7.780485,33.00291,Unknown,Unknown,"A male national INGO worker was shot and killed in Akobo Town while he was walking on the street. The reason for the shooting is unknown and the perpetrator was not caught.",Yes,"Official Report"
2079,2016,3,18,AF,Afghanistan,Baghlan,"Baghlan-e Jadid ",,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,36.183294,68.75021,"Non-state armed group: Unknown","Not applicable","Two international staff members of an INGO were abducted along the Puli Khumri-Kunduz main road in Baghlan province by armed men. Released April 4, 2016",Yes,"Official Report"
2080,2016,3,21,SS,"South Sudan",Unity,Rubkona,Bentiu,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,"Landmine ",Ambush,Road,9.231487,29.800503,Unknown,Unknown,"Two contracted UN employees were injured when they drove over a anti-tank mine, which exploded. They were medevac'd to an UNMISS hospital and are in stable condition.",Yes,"Official Report"
2273,2016,3,25,CD,"DR Congo","South Kivu",Uvira,Uvira,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack",Unknown,-3.372884,29.144879,Unknown,Unknown,"One INGO male national employee was shot and killed by criminals in Uvira while performing payroll duties.",Yes,Media
2248,2016,3,28,YE,Yemen,Amran,"Bani Surim",Khamir,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,Office/compound,15.662064,43.934141,Unknown,Unknown,"One national aid worker in Amran was struck in the shoulder with a dead round from aerial fire and required medical attention.",Yes,"Focal Point"
2249,2016,3,28,SS,"South Sudan","Central Equatoria",Juba,Juba,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack",Home,4.859363,31.57125,Unaffiliated,"Not applicable","One contracted INGO staff member was shot and killed in his home as a result of a personal dispute.",Yes,"Focal Point"
2254,2016,3,29,NI,Nicaragua,Jinotega,,Jinotega,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,"Individual attack","Project site",13.088391,-85.9994,Unknown,Unknown,"One national male staff member was assaulted and shot in the head at a project site near Jinotega city. The circumstances surrounding the attack are unknown.",Yes,"Focal Point"
2102,2016,3,30,CF,"Central African Republic",Ouaka,Bambari,Bambari,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,"Other Explosives",Raid,"Public location",5.764345,20.670528,"Non-state armed group: Unknown","Not applicable","Two people on a motorcycle threw a grenade into a popular restaurant in Bambari near the central market. About 11 people were injured, including two INGO staff members that had to be medically evacuated to Bangui. One waitress died (not countered here) and 6 other humanitarian staff members from a local NGO and a UN agency were injured (pending further investigation before entry into AWSD).",Yes,"Official Report"
2255,2016,3,31,BD,Bangladesh,Sylhet,Habiganj,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault","Individual attack",Office/compound,24.904539,91.861101,"Staff member","Not applicable","One national staff member was wounded during a personal dispute at work. An argument turned violent when a colleague stabbed the staff member in the throat with a hobby knife.",Yes,"Focal Point"
2163,2016,4,2,IQ,Iraq,Baghdad,Al-Karkh,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,"Individual attack",Home,33.312806,44.361488,Unknown,Unknown,"A UN agency national staff member was shot in his home on the outskirts of Bagdad on April 2nd. He was taken to the hospital where he is reported to be in stable condition.",Yes,"Official Report"
2042,2016,4,6,SO,Somalia,Nugal,Garoowe,Garoowe,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,"Bodily assault","Individual attack",Unknown,8.408416,48.483724,Unaffiliated,"Not applicable","Two INGO staff members were stabbed with a knife by a civilian over a land dispute.",Yes,"Official Report"
2081,2016,4,12,SS,"South Sudan","Central Equatoria",,,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,Shooting,Ambush,Road,3.684114,30.776658,Unknown,Unknown,"An INGO demining convoy was ambushed on Yei- Morobo road in Central Equatorial. Two national staff members were shot and killed in the attack. The attack was reported to have been motivated by ethnic tensions.",Yes,"Official Report"
2243,2016,4,13,SY,"Syrian Arab Republic",Hama,Hama,Hama,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment","Individual attack",Road,36.202105,37.13426,"Foreign or coalition forces","Russian Syrian Military Coalition","The head of the medical directorate of Hama governorate and a number of INGO supported hospitals was killed in a direct airstrike on his vehicle.",Yes,"Focal Point"
2170,2016,4,14,SO,Somalia,Gedo,,Likoley,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,2.826288,40.946045,"Non-state armed group: Regional","Al Shabaab","A contracted driver for a UN agency was abducted by suspected Al Shabaab fighters near Likoley and Elade, Gedo region in Somalia while carrying humanitarian supplies to a distribution site. The truck was looted. As a result of this incident, deliveries of humanitarian supplies have not resumed to those areas. The driver was released after one week.",Yes,"Focal Point"
2083,2016,4,16,ML,Mali,Kidal,Abeibara,Abeibara,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,19.11,1.75,"Non-state armed group: Unknown","Not applicable","Three ICRC staff members were kidnapped as they were leaving Abeibara. The aid workers were released on the 20th of April. They were reportedly abducted by Ansar Dine.",Yes,Media
2185,2016,4,19,AF,Afghanistan,Wardak,Saydabad,Kotagay,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,7,0,0,Kidnapping,Raid,"Project site",33.895519,68.763192,"Non-state armed group: National",Unknown,"A demining team was attacked by anti-government forces in Kotagay village in Saydabad district. Seven members of the team were abducted. The perpetrators and their motive are unknown. The team was an implementing partner of a UN agency.",Yes,"Official Report"
2205,2016,4,24,SO,Somalia,"Lower Juba",Jamaame,Jamaame,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,Kidnapping,"Individual attack",Home,42.738201,0.06916,"Non-state armed group: Regional","Al Shabaab","A local female INGO staff worker was detained by Al-Shabaab fighters in Jamaame. She and five other civilians were detained at the same time and put in jail. She was on leave at the time and accused of working for an American NGO. She spent more than a week in prison and was conditionally released (she was required to stay in the village pending investigation on the charges brought against her by Al-Shabaab). The aid worker was released on April 24th, 2016.",Yes,"Official Report"
2087,2016,4,25,BD,Bangladesh,Dhaka,Dhaka,Dhaka,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Bodily assault",Raid,Home,23.810332,90.412518,"Non-state armed group: Regional","Ansar al-Islam","A national staff member was hacked to death with machetes when assailants broke into his apartment. This was a targeted attack that was later claimed by Ansar al-Islam. A friend (not counted in the AWSD) that was with the victim at the time was also killed in the attack.",Yes,"Official Report"
2242,2016,4,27,SY,"Syrian Arab Republic",Aleppo,Aleppo,Aleppo,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,"Aerial bombardment",Combat/Crossfire,"Project site",36.202105,37.13426,"Foreign or coalition forces","Russian Syrian Military Coalition","Three national staff members of an international organization were killed as a result of an aerial attack on Al Ouds hospital in Aleppo by state-led coalition forces.",Yes,"Focal Point"
2084,2016,4,28,SS,"South Sudan",Jonglei,Bor,"Zameza Trading Centre (near)",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,6.0407,31.624146,Unknown,Unknown,"A INGO vehicle was targeted in a roadside ambush by an armed man while it was part of a UN agency convoy. A man appeared from the bush and fired a single shot at the car that went through the window. While the shot missed the driver, he was injured by the shattered glass and required medical attention.",Yes,"Official Report"
2085,2016,4,28,AF,Afghanistan,Laghman,Qarghayi,"Kabul-Jalalabad highway",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,Kidnapping,Ambush,Road,34.500759,69.851369,"Non-state armed group: National",Taliban,"An international female NGO worker was abducted while traveling on the Kabul-Jalalabad highway. Update: A statement made by the Australian Foreign Minister, Julie Bishop, on August 29th, confirms that the aid worker was freed in August, four months after her kidnapping. Although the Minister did not provide further details, Afghanistan's National Directorate of Security mentioned in the media that the aid worker was freed as a result of a special operation.",Yes,Media
2086,2016,5,3,CD,"DR Congo",South-Ubangi,Budjala,Katoro,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Ambush,Road,2.775809,20.485489,"Non-state armed group: Regional","Democratic Forces for the Liberation of Rwanda (FDLR)","Three INGO truck drivers were intercepted by gunpoint on Bambu-Kirima road in Katora village and kidnapped. They were freed on Friday, May 6th.",Yes,"Official Report"
2088,2016,5,3,HT,Haiti,West,Tabarre,Tabarre,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault","Individual attack",Unknown,18.556359,-72.259967,Unknown,Unknown,"A UN staff member was stabbed in his car by two armed suspects. The victim managed to defend and drive himself to a nearby hospital for treatment.",Yes,"Official Report"
2089,2016,5,7,SS,"South Sudan","Central Equatoria",Juba,Gudelle,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Home,4.864586,31.558421,Unknown,Unknown,"An INGO male staff member was shot and killed in his residence at night by unknown assailants. Another person, female, that was present at the residence, was also killed in the attack.",Yes,"Official Report"
2090,2016,5,10,SS,"South Sudan","Eastern Equatoria",Torit,"Magwi-Torit Road",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,4.313161,32.426147,Unknown,Unknown,"A UN contracted truck driver was ambushed and killed by gunmen along the Magwi-Torit road in Eastern Equatorial, South Sudan. The gunmen stole money, phones and other items. Two other people in the truck managed to escape unharmed.",Yes,"Official Report"
2091,2016,5,18,CF,"Central African Republic",Ouham,Markounda,Kouki,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,7.169786,17.306643,Unknown,Unknown,"A national driver for an INGO was shot and killed by armed men in an attack on a convoy. The attack occurred in Kouki, 250 miles north of Bangui.",Yes,Media
2092,2016,5,19,NG,Nigeria,Taraba,Arlo-Koda,"Keff-Jos Road, Barde (near)",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,8.75,11.05,Unknown,Unknown,"A team of four UN agency staff members where attacked by robbers along the Keffi-Jos road not far from Barde Village. The driver was shot and transported to the hospital. The other staff members were unharmed.",Yes,"Official Report"
2284,2016,5,24,SS,"South Sudan","Eastern Equatoria",Torit,Torit,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,4.41024,32.574038,Unknown,Unknown,"A driver from an INGO (implementing partner to a UN agency) was carjacked near Torit town by anti-government elements. The driver was kidnapped and badly beaten. He was released after 48 hours.",Yes,"Official Report"
2093,2016,5,25,SS,"South Sudan","Upper Nile",Malakal,Malakal,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,2,"Bodily assault",Unknown,Unknown,9.527988,31.668235,Unknown,Unknown,"Two INGO contractors were physically assaulted by six unidentified persons during an attempted robbery. The victims sustained injuries were referred to an NGO clinic in order to receive medical treatment.",Yes,"Official Report"
2101,2016,5,25,CD,"DR Congo","North Kivu",Lubero,Luofu,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,-0.594896,29.09727,Unknown,Unknown,"Four INGO staff members were ambushed by armed men in Timbo-Timbo, North Kivu while travelling in two separate vehicles. Two of the ambushed staff members managed to escape. Two remaining staff members were released on the sixth day and did not suffer maltreatment.",Yes,"Official Report"
2283,2016,5,30,ML,Mali,Gao,Gao,Gao,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Shooting,Raid,Office/compound,-0.027987,-0.027987,"Non-state armed group: Unknown","Not applicable","One international contractor working for a UN agency was killed during an armed attack by small arms fire. A group of assailants had attacked the compound hosting the UN staff members.",Yes,"Focal Point"
2150,2016,5,31,SY,"Syrian Arab Republic",Idlib,Idlib,Idlib,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,"Public location",35.931027,36.641778,"Foreign or coalition forces","Russian Syrian Military Coalition","A 23-year old aid worker was killed in Idlib, during a sustained airstrike. He was part of local NGO and on an emergency response team that taught volunteers about first aid and providing search &amp; rescue during airstrikes. During the attack, he was trying to rescue families that were trapped under the rubble of their building after it had been hit. The airstrike also killed several civilians.",Yes,"Official Report"
2094,2016,6,1,AF,Afghanistan,Parvan,"Shekh Ali","Khah Ghulam Ali",0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,2,1,0,Shooting,Ambush,Road,34.946423,68.521729,"Non-state armed group: National",Taliban,"Anti-government elements fired multiple shots at an INGO vehicle, killing all three national staff members that were inside. The staff members were travelling from Bamyan to Kabul and were in the Khak Ghulam Ali area. Reports cite that three members of the Taliban have been detained on suspicion of their involvement in the incident.",Yes,"Official Report"
2206,2016,6,1,SO,Somalia,Banadir,Banadir,"Mogadishu, Hodan",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Complex attack",Raid,"Public location",45.300802,2.043497,"Non-state armed group: Regional","Al Shabaab","One local NGO staff member was killed in a complex attack on the Ambassador Hotel in Hodan District. A suicide bomber drove a vehicle laden with explosives into the hotel which was then stormed by Al-Shabaab fighters. Reportedly, more than 20 people were killed in the attack and more than fifty were injured, including the local NGO staff member.",Yes,"Official Report"
2098,2016,6,3,CD,"DR Congo",South-Ubangi,Budjala,Lemera,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,-3.031597,28.993615,Unknown,Unknown,"Armed gunmen ambushed two INGO vehicles and robbed the passengers at gunpoint. The driver was injured and had to be treated at a hospital.",Yes,"Official Report"
2100,2016,6,5,AF,Afghanistan,Lowgar,"Pul-e Alam",Altamur,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Raid,"Project site",33.8,69.083333,"Non-state armed group: National",Taliban,"A demining team (UN agency partner) was attacked by anti-government elements during a range clearing operation. AGE set fire to seven vehicles and abducted the team leader.",Yes,"Official Report"
2095,2016,6,7,SS,"South Sudan","Central Equatoria",Juba,Tomping,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,1,1,0,"Bodily assault",Raid,Office/compound,4.859363,31.57125,Unknown,Unknown,"Armed men entered an INGO compound through a perimeter fence and tricked the staff into opening the door. The men were armed with machetes and assaulted the staff and guards. Two international aid workers had to medically evacuated to South Africa for treatment.",Yes,"Official Report"
2267,2016,6,9,SS,"South Sudan","Eastern Equatoria",Magwi,Nimule,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"Bodily assault","Individual attack",Road,3.591585,32.063859,Unknown,Unknown,"One INGO national staff member was assaulted on her way to work for her night shift. The perpetrator was reportedly a repeat criminal offender. He assaulted her with a wire lock that he fashioned into a weapon. She managed to run away with the assistance of some locals who took her to the hospital.",Yes,"Focal Point"
2212,2016,6,11,SY,"Syrian Arab Republic",Aleppo,Atarib,"Orem Al Kubra",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,Unknown,36.148126,36.946323,"Foreign or coalition forces","Russian Syrian Military Coalition","One volunteer was killed in an 'double tap' airstrike.",Yes,Media
2097,2016,6,13,SD,Sudan,"Central Darfur",Azum,"Um Shalaiya",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,13.152872,23.192139,"Non-state armed group: Unknown","Not applicable","Armed men carjacked a UN-contracted truck with three drivers in the Azoum area of Um Shalaiya. One of the drivers was released after negotiations. on June 27, 2016, in El Geneina, West Darfur. Another driver managed to escape during the ambush and the perpetrators released the second shortly after the abduction.",Yes,"Official Report"
2211,2016,6,15,SY,"Syrian Arab Republic",Idlib,Idlib,"Kafr Takharim",0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,"Aerial bombardment",Combat/Crossfire,Office/compound,36.117544,36.51463,"Foreign or coalition forces","Russian Syrian Military Coalition","Two volunteers were severely injured during an airstrike on their operational centre. One of the volunteers lost his hand as a result of the attack.",Yes,Media
2213,2016,6,16,SY,"Syrian Arab Republic",Aleppo,Aleppo,"Al Sukkari",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,Unknown,36.174135,37.140934,"Foreign or coalition forces","Russian Syrian Military Coalition","One volunteer suffered a severe head injury after an airstrike in Al Sukkari, Aleppo.",Yes,Media
